RID,DESIGN_ROW,SCENARIO,SEQ,pref1,pref4,a1_x1,a2_x1,a3_x1,a4_x1
950,4,4,11,1,4,11,13,10,9
950,3,3,12,1,2,16,15,4,10
950,2,2,32,2,1,2,1,10,3
950,1,1,29,1,2,7,2,11,14
950,5,5,7,4,2,13,6,10,14
950,6,6,16,3,2,6,2,8,7
950,7,7,26,3,1,6,4,16,8
950,8,8,10,1,3,14,15,5,3
950,9,9,22,3,2,3,15,8,14
950,10,10,9,3,1,13,3,1,4
950,11,11,25,2,1,6,11,15,12
950,12,12,3,4,2,11,15,4,7
950,13,13,31,4,2,9,2,5,14
950,14,14,17,4,2,4,2,13,12
950,15,15,13,2,4,12,8,10,5
950,16,16,1,3,4,13,5,7,6
950,17,17,20,4,3,8,11,13,16
950,18,18,4,4,3,3,7,10,8
950,19,19,5,4,1,6,9,3,4
950,20,20,6,3,4,6,12,1,2
950,21,21,8,1,4,3,16,12,5
950,22,22,18,1,2,16,2,10,15
950,23,23,15,3,2,12,13,16,14
950,24,24,30,1,3,8,4,9,14
950,25,25,23,4,2,3,9,11,12
950,26,26,21,2,1,15,1,5,13
950,27,27,14,2,3,1,8,5,11
950,28,28,2,4,3,16,1,9,7
950,29,29,28,1,4,7,12,10,9
950,30,30,27,3,4,15,9,1,6
950,31,31,24,2,1,14,16,1,7
950,32,32,19,3,1,2,5,11,4
961,4,4,31,2,4,11,13,10,9
961,3,3,3,2,3,16,15,4,10
961,2,2,4,2,4,2,1,10,3
961,1,1,32,1,2,7,2,11,14
961,5,5,14,1,2,13,6,10,14
961,6,6,22,4,1,6,2,8,7
961,7,7,11,3,1,6,4,16,8
961,8,8,21,2,1,14,15,5,3
961,9,9,26,2,3,3,15,8,14
961,10,10,5,1,4,13,3,1,4
961,11,11,2,3,1,6,11,15,12
961,12,12,30,2,1,11,15,4,7
961,13,13,9,3,1,9,2,5,14
961,14,14,27,4,2,4,2,13,12
961,15,15,18,4,3,12,8,10,5
961,16,16,17,2,4,13,5,7,6
961,17,17,25,4,1,8,11,13,16
961,18,18,16,2,4,3,7,10,8
961,19,19,24,3,2,6,9,3,4
961,20,20,12,2,1,6,12,1,2
961,21,21,1,4,1,3,16,12,5
961,22,22,29,4,3,16,2,10,15
961,23,23,13,1,2,12,13,16,14
961,24,24,6,4,3,8,4,9,14
961,25,25,7,4,2,3,9,11,12
961,26,26,19,1,2,15,1,5,13
961,27,27,8,3,2,1,8,5,11
961,28,28,20,1,3,16,1,9,7
961,29,29,28,1,4,7,12,10,9
961,30,30,10,1,4,15,9,1,6
961,31,31,15,4,1,14,16,1,7
961,32,32,23,2,1,2,5,11,4
949,3,3,6,,,16,15,4,10
949,5,5,2,2,3,13,6,10,14
949,10,10,1,2,4,13,3,1,4
949,11,11,3,4,2,6,11,15,12
949,18,18,4,2,3,3,7,10,8
949,31,31,5,2,1,14,16,1,7
962,4,4,11,2,3,11,13,10,9
962,3,3,6,1,4,16,15,4,10
962,2,2,22,1,3,2,1,10,3
962,1,1,19,4,1,7,2,11,14
962,5,5,16,1,3,13,6,10,14
962,6,6,13,2,3,6,2,8,7
962,7,7,24,3,4,6,4,16,8
962,8,8,26,1,3,14,15,5,3
962,9,9,21,4,3,3,15,8,14
962,10,10,2,1,2,13,3,1,4
962,11,11,8,2,3,6,11,15,12
962,12,12,28,2,1,11,15,4,7
962,13,13,7,4,3,9,2,5,14
962,14,14,25,3,1,4,2,13,12
962,15,15,29,1,4,12,8,10,5
962,16,16,20,1,2,13,5,7,6
962,17,17,3,4,1,8,11,13,16
962,18,18,9,2,4,3,7,10,8
962,19,19,30,3,2,6,9,3,4
962,20,20,12,3,1,6,12,1,2
962,21,21,23,2,4,3,16,12,5
962,22,22,31,1,3,16,2,10,15
962,23,23,10,2,1,12,13,16,14
962,24,24,15,4,1,8,4,9,14
962,25,25,5,1,2,3,9,11,12
962,26,26,14,4,3,15,1,5,13
962,27,27,32,1,2,1,8,5,11
962,28,28,4,1,3,16,1,9,7
962,29,29,27,2,3,7,12,10,9
962,30,30,18,3,2,15,9,1,6
962,31,31,1,1,3,14,16,1,7
962,32,32,17,1,2,2,5,11,4
966,4,4,4,1,3,11,13,10,9
966,3,3,31,1,3,16,15,4,10
966,2,2,17,3,1,2,1,10,3
966,1,1,13,3,2,7,2,11,14
966,5,5,14,1,3,13,6,10,14
966,6,6,2,3,2,6,2,8,7
966,7,7,21,4,2,6,4,16,8
966,8,8,22,1,4,14,15,5,3
966,9,9,24,3,1,3,15,8,14
966,10,10,32,1,2,13,3,1,4
966,11,11,23,2,4,6,11,15,12
966,12,12,15,4,3,11,15,4,7
966,13,13,6,4,2,9,2,5,14
966,14,14,5,3,2,4,2,13,12
966,15,15,18,2,1,12,8,10,5
966,16,16,29,3,4,13,5,7,6
966,17,17,28,3,4,8,11,13,16
966,18,18,20,4,3,3,7,10,8
966,19,19,9,2,3,6,9,3,4
966,20,20,8,1,4,6,12,1,2
966,21,21,7,2,1,3,16,12,5
966,22,22,25,1,2,16,2,10,15
966,23,23,1,2,1,12,13,16,14
966,24,24,10,1,2,8,4,9,14
966,25,25,30,3,4,3,9,11,12
966,26,26,12,4,1,15,1,5,13
966,27,27,27,4,1,1,8,5,11
966,28,28,3,4,2,16,1,9,7
966,29,29,26,1,2,7,12,10,9
966,30,30,16,2,1,15,9,1,6
966,31,31,19,4,3,14,16,1,7
966,32,32,11,2,1,2,5,11,4
952,14,14,1,,,4,2,13,12
946,4,4,7,,,11,13,10,9
946,6,6,6,1,2,6,2,8,7
946,14,14,4,4,1,4,2,13,12
946,16,16,2,2,1,13,5,7,6
946,19,19,1,1,4,6,9,3,4
946,20,20,5,1,4,6,12,1,2
946,27,27,3,3,2,1,8,5,11
957,15,15,1,,,12,8,10,5
951,26,26,1,,,15,1,5,13
960,13,13,1,3,1,9,2,5,14
960,17,17,5,4,1,8,11,13,16
960,19,19,8,,,6,9,3,4
960,20,20,6,2,4,6,12,1,2
960,21,21,4,2,3,3,16,12,5
960,27,27,2,3,2,1,8,5,11
960,28,28,3,1,3,16,1,9,7
960,32,32,7,2,4,2,5,11,4
956,15,15,1,,,12,8,10,5
968,4,4,11,1,3,11,13,10,9
968,3,3,6,1,4,16,15,4,10
968,2,2,2,4,3,2,1,10,3
968,1,1,19,1,4,7,2,11,14
968,5,5,31,1,3,13,6,10,14
968,6,6,25,4,3,6,2,8,7
968,7,7,32,3,2,6,4,16,8
968,8,8,17,3,1,14,15,5,3
968,9,9,22,2,4,3,15,8,14
968,10,10,4,2,4,13,3,1,4
968,11,11,28,4,2,6,11,15,12
968,12,12,23,4,3,11,15,4,7
968,13,13,13,3,1,9,2,5,14
968,14,14,7,4,3,4,2,13,12
968,15,15,12,4,3,12,8,10,5
968,16,16,14,2,1,13,5,7,6
968,17,17,18,4,3,8,11,13,16
968,18,18,29,2,3,3,7,10,8
968,19,19,27,3,2,6,9,3,4
968,20,20,15,2,4,6,12,1,2
968,21,21,5,4,1,3,16,12,5
968,22,22,26,1,3,16,2,10,15
968,23,23,3,3,4,12,13,16,14
968,24,24,30,1,3,8,4,9,14
968,25,25,10,1,2,3,9,11,12
968,26,26,16,3,4,15,1,5,13
968,27,27,20,3,4,1,8,5,11
968,28,28,1,1,3,16,1,9,7
968,29,29,8,1,3,7,12,10,9
968,30,30,9,1,2,15,9,1,6
968,31,31,21,2,1,14,16,1,7
968,32,32,24,2,3,2,5,11,4
970,4,4,7,3,1,11,13,10,9
970,3,3,20,4,3,16,15,4,10
970,2,2,9,3,4,2,1,10,3
970,1,1,2,1,3,7,2,11,14
970,5,5,12,3,2,13,6,10,14
970,6,6,22,1,2,6,2,8,7
970,7,7,24,3,2,6,4,16,8
970,8,8,13,3,4,14,15,5,3
970,9,9,4,2,1,3,15,8,14
970,10,10,27,1,4,13,3,1,4
970,11,11,32,3,4,6,11,15,12
970,12,12,16,2,3,11,15,4,7
970,13,13,3,3,2,9,2,5,14
970,14,14,10,4,1,4,2,13,12
970,15,15,5,3,2,12,8,10,5
970,16,16,21,2,3,13,5,7,6
970,17,17,15,3,1,8,11,13,16
970,18,18,18,3,4,3,7,10,8
970,19,19,31,2,4,6,9,3,4
970,20,20,14,1,3,6,12,1,2
970,21,21,26,4,1,3,16,12,5
970,22,22,23,3,2,16,2,10,15
970,23,23,30,2,1,12,13,16,14
970,24,24,17,3,2,8,4,9,14
970,25,25,11,2,3,3,9,11,12
970,26,26,19,3,2,15,1,5,13
970,27,27,28,3,1,1,8,5,11
970,28,28,6,3,2,16,1,9,7
970,29,29,29,3,1,7,12,10,9
970,30,30,8,2,3,15,9,1,6
970,31,31,25,1,3,14,16,1,7
970,32,32,1,2,4,2,5,11,4
971,4,4,19,1,4,11,13,10,9
971,3,3,4,1,3,16,15,4,10
971,2,2,8,2,1,2,1,10,3
971,1,1,31,4,2,7,2,11,14
971,5,5,26,1,3,13,6,10,14
971,6,6,10,4,2,6,2,8,7
971,7,7,7,4,2,6,4,16,8
971,8,8,9,1,4,14,15,5,3
971,9,9,32,4,1,3,15,8,14
971,10,10,20,1,2,13,3,1,4
971,11,11,14,2,3,6,11,15,12
971,12,12,1,1,3,11,15,4,7
971,13,13,12,4,2,9,2,5,14
971,14,14,28,3,2,4,2,13,12
971,15,15,2,1,3,12,8,10,5
971,16,16,6,4,3,13,5,7,6
971,17,17,23,2,1,8,11,13,16
971,18,18,25,2,1,3,7,10,8
971,19,19,15,1,3,6,9,3,4
971,20,20,18,1,4,6,12,1,2
971,21,21,22,2,1,3,16,12,5
971,22,22,24,1,2,16,2,10,15
971,23,23,13,4,2,12,13,16,14
971,24,24,17,4,2,8,4,9,14
971,25,25,16,3,1,3,9,11,12
971,26,26,3,3,1,15,1,5,13
971,27,27,29,4,2,1,8,5,11
971,28,28,27,1,3,16,1,9,7
971,29,29,11,2,3,7,12,10,9
971,30,30,5,4,2,15,9,1,6
971,31,31,30,1,4,14,16,1,7
971,32,32,21,3,1,2,5,11,4
975,5,5,7,,,13,6,10,14
975,6,6,6,4,2,6,2,8,7
975,12,12,5,4,2,11,15,4,7
975,15,15,1,2,3,12,8,10,5
975,20,20,2,2,4,6,12,1,2
975,28,28,4,4,3,16,1,9,7
975,29,29,3,1,3,7,12,10,9
973,10,10,1,,,13,3,1,4
974,29,29,1,,,7,12,10,9
984,4,4,19,1,4,11,13,10,9
984,3,3,21,2,4,16,15,4,10
984,2,2,20,2,3,2,1,10,3
984,1,1,31,2,3,7,2,11,14
984,5,5,32,1,2,13,6,10,14
984,6,6,7,3,1,6,2,8,7
984,7,7,18,4,1,6,4,16,8
984,8,8,25,3,1,14,15,5,3
984,9,9,4,2,4,3,15,8,14
984,10,10,13,3,1,13,3,1,4
984,11,11,11,3,1,6,11,15,12
984,12,12,24,2,1,11,15,4,7
984,13,13,15,3,1,9,2,5,14
984,14,14,2,2,3,4,2,13,12
984,15,15,8,2,3,12,8,10,5
984,16,16,16,2,1,13,5,7,6
984,17,17,14,1,3,8,11,13,16
984,18,18,30,4,3,3,7,10,8
984,19,19,3,4,2,6,9,3,4
984,20,20,28,3,1,6,12,1,2
984,21,21,23,4,2,3,16,12,5
984,22,22,26,1,3,16,2,10,15
984,23,23,10,3,2,12,13,16,14
984,24,24,5,1,3,8,4,9,14
984,25,25,12,4,2,3,9,11,12
984,26,26,17,3,4,15,1,5,13
984,27,27,1,2,4,1,8,5,11
984,28,28,27,2,3,16,1,9,7
984,29,29,29,1,3,7,12,10,9
984,30,30,22,3,4,15,9,1,6
984,31,31,9,3,1,14,16,1,7
984,32,32,6,1,3,2,5,11,4
986,4,4,16,2,1,11,13,10,9
986,3,3,17,1,3,16,15,4,10
986,2,2,13,3,4,2,1,10,3
986,1,1,10,4,2,7,2,11,14
986,5,5,29,4,2,13,6,10,14
986,6,6,23,4,2,6,2,8,7
986,7,7,6,3,2,6,4,16,8
986,8,8,28,1,4,14,15,5,3
986,9,9,1,3,1,3,15,8,14
986,10,10,25,1,4,13,3,1,4
986,11,11,26,2,4,6,11,15,12
986,12,12,19,4,3,11,15,4,7
986,13,13,5,1,2,9,2,5,14
986,14,14,4,3,1,4,2,13,12
986,15,15,14,3,1,12,8,10,5
986,16,16,15,3,4,13,5,7,6
986,17,17,7,3,2,8,11,13,16
986,18,18,12,2,1,3,7,10,8
986,19,19,24,2,4,6,9,3,4
986,20,20,3,2,4,6,12,1,2
986,21,21,30,2,1,3,16,12,5
986,22,22,20,1,2,16,2,10,15
986,23,23,18,4,1,12,13,16,14
986,24,24,22,4,2,8,4,9,14
986,25,25,27,2,1,3,9,11,12
986,26,26,8,4,2,15,1,5,13
986,27,27,11,2,1,1,8,5,11
986,28,28,9,3,2,16,1,9,7
986,29,29,32,1,2,7,12,10,9
986,30,30,2,2,3,15,9,1,6
986,31,31,21,2,3,14,16,1,7
986,32,32,31,3,4,2,5,11,4
987,4,4,12,2,3,11,13,10,9
987,3,3,13,1,4,16,15,4,10
987,2,2,7,4,1,2,1,10,3
987,1,1,5,3,2,7,2,11,14
987,5,5,19,1,2,13,6,10,14
987,6,6,4,4,2,6,2,8,7
987,7,7,26,3,1,6,4,16,8
987,8,8,27,1,2,14,15,5,3
987,9,9,11,3,2,3,15,8,14
987,10,10,22,1,4,13,3,1,4
987,11,11,8,4,1,6,11,15,12
987,12,12,28,4,2,11,15,4,7
987,13,13,6,4,3,9,2,5,14
987,14,14,15,3,2,4,2,13,12
987,15,15,9,1,3,12,8,10,5
987,16,16,25,1,4,13,5,7,6
987,17,17,24,3,1,8,11,13,16
987,18,18,17,2,3,3,7,10,8
987,19,19,2,4,1,6,9,3,4
987,20,20,1,2,4,6,12,1,2
987,21,21,10,2,4,3,16,12,5
987,22,22,31,1,3,16,2,10,15
987,23,23,14,2,4,12,13,16,14
987,24,24,18,1,4,8,4,9,14
987,25,25,16,4,1,3,9,11,12
987,26,26,23,4,1,15,1,5,13
987,27,27,32,2,3,1,8,5,11
987,28,28,21,1,3,16,1,9,7
987,29,29,29,1,3,7,12,10,9
987,30,30,20,2,4,15,9,1,6
987,31,31,30,4,1,14,16,1,7
987,32,32,3,3,2,2,5,11,4
990,4,4,20,1,4,11,13,10,9
990,3,3,13,2,4,16,15,4,10
990,2,2,1,2,3,2,1,10,3
990,1,1,25,1,4,7,2,11,14
990,5,5,7,1,4,13,6,10,14
990,6,6,11,3,1,6,2,8,7
990,7,7,26,3,1,6,4,16,8
990,8,8,5,2,1,14,15,5,3
990,9,9,4,2,4,3,15,8,14
990,10,10,6,3,1,13,3,1,4
990,11,11,22,3,1,6,11,15,12
990,12,12,10,1,3,11,15,4,7
990,13,13,28,2,1,9,2,5,14
990,14,14,19,2,3,4,2,13,12
990,15,15,14,2,3,12,8,10,5
990,16,16,16,3,4,13,5,7,6
990,17,17,18,4,3,8,11,13,16
990,18,18,9,4,3,3,7,10,8
990,19,19,31,3,2,6,9,3,4
990,20,20,3,2,1,6,12,1,2
990,21,21,8,2,4,3,16,12,5
990,22,22,23,4,3,16,2,10,15
990,23,23,27,3,4,12,13,16,14
990,24,24,2,1,3,8,4,9,14
990,25,25,32,1,2,3,9,11,12
990,26,26,15,1,4,15,1,5,13
990,27,27,30,2,4,1,8,5,11
990,28,28,17,1,3,16,1,9,7
990,29,29,29,2,4,7,12,10,9
990,30,30,21,1,4,15,9,1,6
990,31,31,12,2,1,14,16,1,7
990,32,32,24,1,4,2,5,11,4
981,1,1,2,,,7,2,11,14
981,8,8,1,2,3,14,15,5,3
988,14,14,1,,,4,2,13,12
976,31,31,1,,,14,16,1,7
977,17,17,2,,,8,11,13,16
977,26,26,1,3,2,15,1,5,13
991,4,4,5,1,2,11,13,10,9
991,3,3,3,1,4,16,15,4,10
991,2,2,20,2,1,2,1,10,3
991,1,1,12,3,2,7,2,11,14
991,5,5,11,2,3,13,6,10,14
991,6,6,30,1,2,6,2,8,7
991,7,7,10,1,4,6,4,16,8
991,8,8,25,3,1,14,15,5,3
991,9,9,22,2,3,3,15,8,14
991,10,10,21,4,1,13,3,1,4
991,11,11,19,3,1,6,11,15,12
991,12,12,29,3,4,11,15,4,7
991,13,13,15,3,2,9,2,5,14
991,14,14,26,4,2,4,2,13,12
991,15,15,32,1,2,12,8,10,5
991,16,16,7,2,1,13,5,7,6
991,17,17,23,4,1,8,11,13,16
991,18,18,8,1,4,3,7,10,8
991,19,19,13,1,2,6,9,3,4
991,20,20,27,1,4,6,12,1,2
991,21,21,9,4,2,3,16,12,5
991,22,22,1,4,3,16,2,10,15
991,23,23,31,1,2,12,13,16,14
991,24,24,24,2,1,8,4,9,14
991,25,25,16,3,2,3,9,11,12
991,26,26,14,1,4,15,1,5,13
991,27,27,2,1,2,1,8,5,11
991,28,28,28,1,4,16,1,9,7
991,29,29,17,2,3,7,12,10,9
991,30,30,6,4,2,15,9,1,6
991,31,31,4,4,3,14,16,1,7
991,32,32,18,2,1,2,5,11,4
993,5,5,1,4,2,13,6,10,14
993,10,10,2,1,4,13,3,1,4
993,19,19,4,2,4,6,9,3,4
993,20,20,5,,,6,12,1,2
993,31,31,3,4,2,14,16,1,7
994,21,21,1,3,1,3,16,12,5
994,29,29,2,,,7,12,10,9
996,4,4,5,4,1,11,13,10,9
996,3,3,2,4,2,16,15,4,10
996,2,2,21,3,4,2,1,10,3
996,1,1,26,4,1,7,2,11,14
996,5,5,4,4,2,13,6,10,14
996,6,6,24,1,2,6,2,8,7
996,7,7,20,1,2,6,4,16,8
996,8,8,18,1,4,14,15,5,3
996,9,9,10,4,1,3,15,8,14
996,10,10,16,1,4,13,3,1,4
996,11,11,27,1,3,6,11,15,12
996,12,12,3,4,3,11,15,4,7
996,13,13,1,4,3,9,2,5,14
996,14,14,28,3,1,4,2,13,12
996,15,15,13,3,4,12,8,10,5
996,16,16,11,1,4,13,5,7,6
996,17,17,14,3,1,8,11,13,16
996,18,18,25,3,1,3,7,10,8
996,19,19,15,1,4,6,9,3,4
996,20,20,12,1,3,6,12,1,2
996,21,21,19,2,1,3,16,12,5
996,22,22,29,3,2,16,2,10,15
996,23,23,7,4,2,12,13,16,14
996,24,24,32,3,2,8,4,9,14
996,25,25,30,2,1,3,9,11,12
996,26,26,8,4,2,15,1,5,13
996,27,27,22,3,1,1,8,5,11
996,28,28,17,3,2,16,1,9,7
996,29,29,6,4,2,7,12,10,9
996,30,30,23,2,3,15,9,1,6
996,31,31,31,1,3,14,16,1,7
996,32,32,9,2,4,2,5,11,4
998,4,4,14,1,3,11,13,10,9
998,3,3,20,1,4,16,15,4,10
998,2,2,13,2,3,2,1,10,3
998,1,1,22,1,4,7,2,11,14
998,5,5,18,4,3,13,6,10,14
998,6,6,8,4,2,6,2,8,7
998,7,7,11,3,1,6,4,16,8
998,8,8,21,3,1,14,15,5,3
998,9,9,12,3,4,3,15,8,14
998,10,10,19,3,1,13,3,1,4
998,11,11,31,4,1,6,11,15,12
998,12,12,10,4,1,11,15,4,7
998,13,13,4,3,1,9,2,5,14
998,14,14,6,1,4,4,2,13,12
998,15,15,15,2,3,12,8,10,5
998,16,16,7,3,1,13,5,7,6
998,17,17,17,4,3,8,11,13,16
998,18,18,9,2,3,3,7,10,8
998,19,19,32,3,2,6,9,3,4
998,20,20,23,3,2,6,12,1,2
998,21,21,2,2,3,3,16,12,5
998,22,22,30,1,3,16,2,10,15
998,23,23,16,3,1,12,13,16,14
998,24,24,3,1,3,8,4,9,14
998,25,25,27,3,2,3,9,11,12
998,26,26,5,2,4,15,1,5,13
998,27,27,28,1,4,1,8,5,11
998,28,28,24,2,3,16,1,9,7
998,29,29,25,1,4,7,12,10,9
998,30,30,26,3,2,15,9,1,6
998,31,31,1,3,1,14,16,1,7
998,32,32,29,4,3,2,5,11,4
1003,4,4,22,1,2,11,13,10,9
1003,3,3,4,1,3,16,15,4,10
1003,2,2,9,3,1,2,1,10,3
1003,1,1,17,1,2,7,2,11,14
1003,5,5,5,2,1,13,6,10,14
1003,6,6,24,3,2,6,2,8,7
1003,7,7,26,3,2,6,4,16,8
1003,8,8,3,3,4,14,15,5,3
1003,9,9,15,3,1,3,15,8,14
1003,10,10,1,1,2,13,3,1,4
1003,11,11,14,3,2,6,11,15,12
1003,12,12,10,4,3,11,15,4,7
1003,13,13,30,3,2,9,2,5,14
1003,14,14,27,4,2,4,2,13,12
1003,15,15,23,2,3,12,8,10,5
1003,16,16,7,2,1,13,5,7,6
1003,17,17,19,4,3,8,11,13,16
1003,18,18,31,4,1,3,7,10,8
1003,19,19,8,1,3,6,9,3,4
1003,20,20,16,2,4,6,12,1,2
1003,21,21,11,4,1,3,16,12,5
1003,22,22,32,1,2,16,2,10,15
1003,23,23,18,3,2,12,13,16,14
1003,24,24,28,1,2,8,4,9,14
1003,25,25,13,4,1,3,9,11,12
1003,26,26,6,3,2,15,1,5,13
1003,27,27,25,2,1,1,8,5,11
1003,28,28,29,1,2,16,1,9,7
1003,29,29,2,1,4,7,12,10,9
1003,30,30,12,1,3,15,9,1,6
1003,31,31,21,4,3,14,16,1,7
1003,32,32,20,2,1,2,5,11,4
1004,4,4,6,2,1,11,13,10,9
1004,3,3,8,2,3,16,15,4,10
1004,2,2,29,3,1,2,1,10,3
1004,1,1,20,4,3,7,2,11,14
1004,5,5,1,1,2,13,6,10,14
1004,6,6,7,4,2,6,2,8,7
1004,7,7,21,3,2,6,4,16,8
1004,8,8,30,2,4,14,15,5,3
1004,9,9,5,2,1,3,15,8,14
1004,10,10,25,1,4,13,3,1,4
1004,11,11,16,3,1,6,11,15,12
1004,12,12,2,2,3,11,15,4,7
1004,13,13,31,3,2,9,2,5,14
1004,14,14,3,3,2,4,2,13,12
1004,15,15,15,4,2,12,8,10,5
1004,16,16,18,2,4,13,5,7,6
1004,17,17,22,3,2,8,11,13,16
1004,18,18,23,3,4,3,7,10,8
1004,19,19,4,2,4,6,9,3,4
1004,20,20,9,3,4,6,12,1,2
1004,21,21,28,4,3,3,16,12,5
1004,22,22,19,4,2,16,2,10,15
1004,23,23,27,2,1,12,13,16,14
1004,24,24,17,3,1,8,4,9,14
1004,25,25,10,2,3,3,9,11,12
1004,26,26,26,1,2,15,1,5,13
1004,27,27,11,3,4,1,8,5,11
1004,28,28,32,3,2,16,1,9,7
1004,29,29,14,4,2,7,12,10,9
1004,30,30,13,1,4,15,9,1,6
1004,31,31,24,1,4,14,16,1,7
1004,32,32,12,2,4,2,5,11,4
1009,4,4,16,1,3,11,13,10,9
1009,3,3,4,1,4,16,15,4,10
1009,2,2,10,3,1,2,1,10,3
1009,1,1,24,1,2,7,2,11,14
1009,5,5,29,1,3,13,6,10,14
1009,6,6,23,4,2,6,2,8,7
1009,7,7,7,3,2,6,4,16,8
1009,8,8,31,3,4,14,15,5,3
1009,9,9,13,3,1,3,15,8,14
1009,10,10,6,1,4,13,3,1,4
1009,11,11,1,4,3,6,11,15,12
1009,12,12,12,4,3,11,15,4,7
1009,13,13,5,3,2,9,2,5,14
1009,14,14,22,4,2,4,2,13,12
1009,15,15,18,4,3,12,8,10,5
1009,16,16,21,3,1,13,5,7,6
1009,17,17,19,4,2,8,11,13,16
1009,18,18,32,2,1,3,7,10,8
1009,19,19,8,2,4,6,9,3,4
1009,20,20,30,2,4,6,12,1,2
1009,21,21,25,2,1,3,16,12,5
1009,22,22,11,1,2,16,2,10,15
1009,23,23,26,3,2,12,13,16,14
1009,24,24,28,1,2,8,4,9,14
1009,25,25,20,3,1,3,9,11,12
1009,26,26,3,3,1,15,1,5,13
1009,27,27,2,2,1,1,8,5,11
1009,28,28,15,4,3,16,1,9,7
1009,29,29,27,1,3,7,12,10,9
1009,30,30,17,1,2,15,9,1,6
1009,31,31,14,4,3,14,16,1,7
1009,32,32,9,3,1,2,5,11,4
1008,4,4,21,4,2,11,13,10,9
1008,3,3,1,2,4,16,15,4,10
1008,2,2,13,1,3,2,1,10,3
1008,1,1,2,2,3,7,2,11,14
1008,5,5,29,2,3,13,6,10,14
1008,6,6,25,4,1,6,2,8,7
1008,7,7,27,3,1,6,4,16,8
1008,8,8,31,2,3,14,15,5,3
1008,9,9,17,2,4,3,15,8,14
1008,10,10,15,3,1,13,3,1,4
1008,11,11,28,3,2,6,11,15,12
1008,12,12,9,4,3,11,15,4,7
1008,13,13,20,3,1,9,2,5,14
1008,14,14,6,4,3,4,2,13,12
1008,15,15,26,2,3,12,8,10,5
1008,16,16,32,3,2,13,5,7,6
1008,17,17,11,4,2,8,11,13,16
1008,18,18,4,2,3,3,7,10,8
1008,19,19,16,1,2,6,9,3,4
1008,20,20,3,2,4,6,12,1,2
1008,21,21,5,1,4,3,16,12,5
1008,22,22,19,4,3,16,2,10,15
1008,23,23,12,3,2,12,13,16,14
1008,24,24,10,1,3,8,4,9,14
1008,25,25,18,4,3,3,9,11,12
1008,26,26,30,1,4,15,1,5,13
1008,27,27,24,2,4,1,8,5,11
1008,28,28,7,1,3,16,1,9,7
1008,29,29,8,2,3,7,12,10,9
1008,30,30,23,1,2,15,9,1,6
1008,31,31,22,2,1,14,16,1,7
1008,32,32,14,1,3,2,5,11,4
999,27,27,1,,,1,8,5,11
1005,4,4,18,2,3,11,13,10,9
1005,3,3,27,2,4,16,15,4,10
1005,2,2,22,1,3,2,1,10,3
1005,1,1,13,2,4,7,2,11,14
1005,5,5,12,1,4,13,6,10,14
1005,6,6,10,2,3,6,2,8,7
1005,7,7,16,3,2,6,4,16,8
1005,8,8,21,2,1,14,15,5,3
1005,9,9,15,2,3,3,15,8,14
1005,10,10,17,1,4,13,3,1,4
1005,11,11,19,3,1,6,11,15,12
1005,12,12,3,2,3,11,15,4,7
1005,13,13,25,3,1,9,2,5,14
1005,14,14,11,3,4,4,2,13,12
1005,15,15,26,4,3,12,8,10,5
1005,16,16,1,2,4,13,5,7,6
1005,17,17,8,3,1,8,11,13,16
1005,18,18,5,2,4,3,7,10,8
1005,19,19,29,1,4,6,9,3,4
1005,20,20,7,4,1,6,12,1,2
1005,21,21,6,4,2,3,16,12,5
1005,22,22,4,4,3,16,2,10,15
1005,23,23,30,3,4,12,13,16,14
1005,24,24,23,4,1,8,4,9,14
1005,25,25,9,3,4,3,9,11,12
1005,26,26,20,1,2,15,1,5,13
1005,27,27,31,3,2,1,8,5,11
1005,28,28,32,2,3,16,1,9,7
1005,29,29,14,4,3,7,12,10,9
1005,30,30,24,1,4,15,9,1,6
1005,31,31,2,2,1,14,16,1,7
1005,32,32,28,2,4,2,5,11,4
1007,4,4,18,1,3,11,13,10,9
1007,3,3,15,1,4,16,15,4,10
1007,2,2,11,2,1,2,1,10,3
1007,1,1,4,1,2,7,2,11,14
1007,5,5,21,1,3,13,6,10,14
1007,6,6,24,3,2,6,2,8,7
1007,7,7,5,4,1,6,4,16,8
1007,8,8,22,3,2,14,15,5,3
1007,9,9,26,3,2,3,15,8,14
1007,10,10,19,3,4,13,3,1,4
1007,11,11,7,2,4,6,11,15,12
1007,12,12,20,1,3,11,15,4,7
1007,13,13,1,3,2,9,2,5,14
1007,14,14,27,3,1,4,2,13,12
1007,15,15,17,2,1,12,8,10,5
1007,16,16,6,2,4,13,5,7,6
1007,17,17,23,4,2,8,11,13,16
1007,18,18,14,4,3,3,7,10,8
1007,19,19,13,3,4,6,9,3,4
1007,20,20,32,3,4,6,12,1,2
1007,21,21,3,2,3,3,16,12,5
1007,22,22,12,1,2,16,2,10,15
1007,23,23,30,3,1,12,13,16,14
1007,24,24,16,1,4,8,4,9,14
1007,25,25,25,3,4,3,9,11,12
1007,26,26,2,2,1,15,1,5,13
1007,27,27,9,2,4,1,8,5,11
1007,28,28,29,1,3,16,1,9,7
1007,29,29,10,1,3,7,12,10,9
1007,30,30,8,3,1,15,9,1,6
1007,31,31,31,2,1,14,16,1,7
1007,32,32,28,2,1,2,5,11,4
1006,3,3,2,1,4,16,15,4,10
